Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
1372715912,2,5851.9989,31.2106608,0.533333333,8218624,44738.13333,0,0.133333333,2.466666667,1.333333333
1372716212,2,5851.9989,35.1119934,0.6,8218624,117439.2,0,0.2,1.666666667,1.466666667
1372716512,2,5851.9989,79.9773183,1.366666667,8218624,218102.6667,272.3333333,147.3333333,1.333333333,2.933333333
1372716812,2,5851.9989,1554.681041,26.56666667,8218624,2236959.467,1123.666667,8100.266667,0.933333333,2.666666667
1372717112,2,5851.9989,1671.721019,28.56666667,8218624,2846532.267,776.6666667,5349,0.733333333,1.133333333
1372717412,2,5851.9989,1687.32635,28.83333333,8218624,2376770.933,232.4,3961.133333,2.866666667,1.6
1372717712,2,5851.9989,1925.307638,32.9,8218624,2208997.6,311.4666667,4133.666667,0.8,1.2
1372718012,2,5851.9989,1761.451669,30.1,8218624,2102743.2,187.4666667,2309.466667,0.933333333,1.2
1372718312,2,5851.9989,3680.907308,62.9,8221491.2,1571463.733,1.066666667,437.2666667,0.466666667,1
1372718612,2,5851.9989,2541.718189,43.43333333,8298496,1370137.6,7,836.2666667,0.6,1.066666667
1372718912,2,5851.9989,741.253194,12.66666667,8353518.933,2197812.8,1284.933333,688.6666667,0.4,0.866666667
1372719212,2,5851.9989,2169.140926,37.06666667,8388608,7040835.467,2703.466667,1209.666667,0.4,2.6
1372719512,2,5851.9989,1002.642478,17.13333333,8388608,4496292,65.6,399.6,0,0
1372719812,2,5851.9989,830.9838438,14.2,8388608,1979708.8,218.8666667,433,0,0
1372720112,2,5851.9989,345.2679351,5.9,8388608,889190.4,53.4,201.2,0,0
1372720413,2,5851.9989,1070.915799,18.3,8388608,1118478.133,153.6666667,539.2666667,0,0
1372720713,2,5851.9989,1529.322379,26.13333333,8388608,799712,286.6666667,598.4666667,0,0
1372721013,2,5851.9989,78.026652,1.333333333,8388608,838858.4,365.9333333,4.666666667,0,0
1372721313,2,5851.9989,17.5559967,0.3,8388608,285212,57.46666667,24.53333333,0,0
1372721613,2,5851.9989,0,0,8388608,16776.8,0,1.2,0,0
1372721913,2,5851.9989,0,0,8388608,44738.13333,0,0.333333333,0,0
1372722213,2,5851.9989,0,0,8388608,16776.8,0,0.266666667,0,0
1372722513,2,5851.9989,0,0,8388608,0,0,0.2,0,0
1372722813,2,5851.9989,0,0,8388608,33553.6,0,0.133333333,0,0
1372723113,2,5851.9989,0,0,8388608,33553.6,0,0.466666667,0,0
1372723413,2,5851.9989,0,0,8388608,33553.6,1.533333333,1.6,0,0
1372723713,2,5851.9989,0,0,8388608,67107.2,0,0.666666667,0,0
1372724013,2,5851.9989,1.9506663,0.033333333,8388608,117439.2,0,0.133333333,0,0
1372724313,2,5851.9989,0,0,8388608,33553.6,0,0.133333333,0,0
1372724613,2,5851.9989,0,0,8388608,83884,0,0.266666667,0,0
1372724913,2,5851.9989,0,0,8388608,83884,0,0.133333333,0,0
1372725213,2,5851.9989,0,0,8388608,100661.6,0.733333333,0.933333333,0,0
1372725513,2,5851.9989,0,0,8388608,111846.6667,0,0.733333333,0,0
1372725813,2,5851.9989,0,0,8388608,139808.2667,0,0.266666667,0,0
1372726113,2,5851.9989,0,0,8388608,67108,0.066666667,0.8,0.133333333,0.066666667
1372726414,2,5851.9989,0,0,8388608,16776.8,0.133333333,1.133333333,0,0
1372726714,2,5851.9989,0,0,8388608,0,0,0.266666667,0,0
1372727014,2,5851.9989,7.8026652,0.133333333,8388608,33553.6,0,0.6,0,0
1372727314,2,5851.9989,0,0,8388608,16776.8,0,0.2,0,0
1372727614,2,5851.9989,0,0,8388608,50330.4,0,0.133333333,0,0
1372727914,2,5851.9989,0,0,8388608,50330.4,0,0.133333333,0,0
1372728214,2,5851.9989,0,0,8388608,50331.2,0,0.533333333,0,0
1372728514,2,5851.9989,0,0,8388608,50330.4,0,0.2,0,0
1372728814,2,5851.9989,0,0,8388608,33553.6,0,0.266666667,0,0
1372729114,2,5851.9989,0,0,8388608,0,0,0.266666667,0,0
1372729414,2,5851.9989,0,0,8388608,0,0,0.266666667,0,0
1372729714,2,5851.9989,0,0,8388608,5592.266667,0,0.266666667,0,0
1372730014,2,5851.9989,0,0,8388608,16776.8,0,0.133333333,0,0
1372730314,2,5851.9989,0,0,8388608,67107.2,0,0.133333333,0,0
1372730614,2,5851.9989,0,0,8388608,50330.4,0,0.2,0,0
1372730914,2,5851.9989,0,0,8388608,33553.6,0,0.2,0,0
1372731214,2,5851.9989,0,0,8388608,0,0,0.266666667,0,0
1372731514,2,5851.9989,0,0,8388608,22369.06667,0,0.2,0,0
1372731814,2,5851.9989,0,0,8388608,16776.8,0,0.2,0,0
1372732114,2,5851.9989,0,0,8388608,100662.6667,0.066666667,0.6,0.066666667,0.066666667
1372732414,2,5851.9989,0,0,8388608,100662.4,0,0.2,0,0
1372732714,2,5851.9989,9.7533315,0.166666667,8388608,61516.26667,0,0.866666667,0,0.066666667
1372733014,2,5851.9989,0,0,8388608,50331.2,0,0.266666667,0,0
1372733313,2,5851.9989,1.9506663,0.033333333,8388608,22369.06667,0,0.214285714,0,0
1372733613,2,5851.9989,0,0,8388608,27961.33333,0,0.266666667,0,0
1372733913,2,5851.9989,0,0,8388608,38715.69231,0,0.384615385,0,0
1372734213,2,5851.9989,0,0,8388608,33553.6,0,0.266666667,0,0
1372734514,2,5851.9989,0,0,8388608,0,0,0.2,0,0
1372734814,2,5851.9989,0,0,8388608,0,0,0.2,0,0
1372735114,2,5851.9989,0,0,8388608,71902.28571,0,0.214285714,0,0
1372735414,2,5851.9989,6.269998821,0.107142857,8388608,83885.71429,0,0.285714286,0,0
1372735714,2,5851.9989,3.9013326,0.066666667,8388608,0,0,0.2,0,0
1372736014,2,5851.9989,0,0,8388608,33553.6,0,0.266666667,0,0
1372736314,2,5851.9989,0,0,8388608,134216.8,0,0.266666667,0,0
1372736614,2,5851.9989,0,0,8388608,27961.33333,0,0.2,0,0
1372736914,2,5851.9989,0,0,8388608,0,0,0.2,0,0
1372737214,2,5851.9989,0,0,8388608,0,0,0.214285714,0,0
1372737514,2,5851.9989,0,0,8388608,67107.2,0,0.266666667,0,0
1372737814,2,5851.9989,0,0,8388608,67107.2,0,0.466666667,0,0
1372738114,2,5851.9989,0,0,8388608,11184.53333,0,0.6,0,0.066666667
1372738414,2,5851.9989,11.7039978,0.2,8388608,0,0,0.8,0,0
1372738714,2,5851.9989,0,0,8388608,0,0,0.2,0,0
1372739014,2,5851.9989,0,0,8388608,16776.8,0,0.2,0,0
1372739314,2,5851.9989,0,0,8388608,65909.71429,0,0.142857143,0,0
1372739614,2,5851.9989,0,0,8388608,65908.85714,0,0.214285714,0,0
1372739914,2,5851.9989,0,0,8388608,16776.8,0,0.2,0,0
1372740214,2,5851.9989,0,0,8388608,55922.66667,0,0.2,0,0
1372740514,2,5851.9989,0,0,8388608,95069.33333,0,0.2,0,0
1372740814,2,5851.9989,0,0,8388608,78291.73333,0,0.2,0,0
1372741114,2,5851.9989,0,0,8388608,89477.06667,0,0.2,0,0
1372741414,2,5851.9989,0,0,8388608,44738.13333,0,0.2,0,0
1372741714,2,5851.9989,0,0,8388608,29958.57143,0,0.285714286,0,0
1372742014,2,5851.9989,0,0,8388608,11184.53333,0,0.2,0,0
1372742314,2,5851.9989,0,0,8388608,0,0,0.214285714,0,0
1372742614,2,5851.9989,0,0,8388608,16776.8,0,0.266666667,0,0
1372742914,2,5851.9989,0,0,8388608,83884,0,0.285714286,0,0
1372743214,2,5851.9989,0,0,8388608,83884,0,0.266666667,0,0
1372743514,2,5851.9989,0,0,8388608,83884.85714,0,0.285714286,0,0
1372743815,2,5851.9989,0,0,8388608,29958.57143,0,0.214285714,0,0
1372744115,2,5851.9989,12.53999764,0.214285714,8388608,0,0.071428571,0.928571429,0,0.071428571
1372744415,2,5851.9989,0,0,8388608,100662.1333,0,0.266666667,0,0
1372744715,2,5851.9989,0,0,8388608,67108,0,0.333333333,0,0
1372745015,2,5851.9989,31.34999411,0.535714286,8388608,239673.4286,146.5,19.28571429,0.071428571,0.214285714
1372745315,2,5851.9989,0,0,8388608,173363.2,0.2,1,0,0.133333333
1372745615,2,5851.9989,0,0,8388608,44738.13333,0,0.2,0,0
1372745915,2,5851.9989,0,0,8388608,0,0.066666667,0.2,0,0
1372746215,2,5851.9989,0,0,8388608,33553.6,0,0.4,0,0
1372746515,2,5851.9989,0,0,8388608,35950.28571,0,0.214285714,0,0
1372746815,2,5851.9989,3.9013326,0.066666667,8388608,89477.33333,0,0.2,0,0
1372747115,2,5851.9989,7.8026652,0.133333333,8388608,83884.8,0,0.2,0,0
1372747415,2,5851.9989,3.9013326,0.066666667,8388608,106254.9333,0,0.4,0.066666667,0.133333333
1372747715,2,5851.9989,0,0,8388608,83884,0,0.2,0,0
1372748015,2,5851.9989,5.8519989,0.1,8388608,117438.4,0,0.933333333,0,0
1372748315,2,5851.9989,0,0,8388608,22369.06667,0,0.4,0,0
1372748622,2,5851.9989,0,0,8388608,61516,0,0.2,0,0
1372748922,2,5851.9989,0,0,8388608,33554.4,0,0.2,0,0
1372749222,2,5851.9989,0,0,8388608,0,0,0.2,0,0
1372749522,2,5851.9989,5.8519989,0.1,8388608,33554.4,1.733333333,0.466666667,0.4,0.266666667
1372749822,2,5851.9989,17.5559967,0.3,8388608,95070.13333,0,0.266666667,0,0
1372750122,2,5851.9989,0,0,8388608,5592.266667,0,0.6,0,0.066666667
1372750422,2,5851.9989,0,0,8388608,44738.13333,0,0.466666667,0,0
1372750722,2,5851.9989,0,0,8388608,27961.33333,0,0.4,0,0
1372751022,2,5851.9989,0,0,8388608,67107.2,0,0.333333333,0,0
1372751322,2,5851.9989,0,0,8388608,67107.2,0,0.866666667,0,0.066666667
1372751622,2,5851.9989,0,0,8388608,0,0,0.2,0,0
1372751923,2,5851.9989,0,0,8388608,117439.2,5.733333333,0.466666667,0,0
1372752223,2,5851.9989,146.2999725,2.5,8388608,335543.4667,78.53333333,4.866666667,2.333333333,6.733333333
1372752523,2,5851.9989,183.3626322,3.133333333,8388608,195733.0667,5.333333333,2.2,9.8,31.4
1372752823,2,5851.9989,169.7079681,2.9,8388608,324357.6,0,0.6,5.133333333,17.06666667
1372753123,2,5851.9989,0,0,8388608,167771.2,0,0.2,0,0
1372753423,2,5851.9989,0,0,8388608,33553.6,0,0.2,0,0
1372753723,2,5851.9989,0,0,8388608,117440,0,0.4,0,0
1372754023,2,5851.9989,0,0,8388608,111846.9333,0,0.2,0,0
1372754323,2,5851.9989,0,0,8388608,100661.6,0.066666667,0.266666667,0,0
1372754623,2,5851.9989,821.2305123,14.03333333,8388608,654309.8667,8.933333333,144.0666667,196.5333333,199.6666667
1372754923,2,5851.9989,314.0572743,5.366666667,8388608,1040184.8,0,0.466666667,8.933333333,18.33333333
1372755223,2,5851.9989,1.9506663,0.033333333,8388608,452983.2,0,0.4,0.466666667,0.266666667
1372755523,2,5851.9989,19.506663,0.333333333,8388608,223694.9333,0,0.266666667,0,0
1372755823,2,5851.9989,0,0,8388608,134216,0,0.266666667,0,0
1372756123,2,5851.9989,3.9013326,0.066666667,8388608,111846.9333,10.93333333,3.4,0.066666667,0.066666667
1372756423,2,5851.9989,0,0,8388608,50331.2,0,0.866666667,0,0
1372756723,2,5851.9989,0,0,8388608,50330.4,0,0.266666667,0,0
1372757023,2,5851.9989,0,0,8388608,33553.6,0,0.266666667,0,0
1372757323,2,5851.9989,0,0,8388608,134216.8,0,0.266666667,0,0
1372757623,2,5851.9989,0,0,8388608,0,0,0.266666667,0,0
1372757923,2,5851.9989,5.8519989,0.1,8388608,145400.5333,0.066666667,0.666666667,0,0
1372758223,2,5851.9989,212.6226267,3.633333333,8388608,117439.2,0.333333333,1.8,4.4,12.66666667
1372758523,2,5851.9989,130.6946421,2.233333333,8388608,139808.2667,0.066666667,0.333333333,4,11
1372758823,2,5851.9989,591.0518889,10.1,8388608,603977.6,0.266666667,2.4,28.86666667,51.73333333
1372759123,2,5851.9989,0,0,8388608,352320.8,0,0.266666667,0,0
1372759423,2,5851.9989,0,0,8388608,67107.2,0,0.333333333,0,0
1372759723,2,5851.9989,0,0,8388608,16776.8,0,0.4,0,0
1372760024,2,5851.9989,0,0,8388608,100661.6,0,0.2,0,0
1372760324,2,5851.9989,0,0,8388608,83884.8,0,0.2,0,0
1372760624,2,5851.9989,0,0,8388608,100662.4,0,0.2,0,0
1372760924,2,5851.9989,204.8199615,3.5,8388608,117438.9333,0,0.466666667,7.066666667,20.33333333
1372761224,2,5851.9989,353.0706003,6.033333333,8388608,788527.2,0,0.466666667,19.06666667,17.4
1372761524,2,5851.9989,64.3719879,1.1,8388608,380281.8667,0.533333333,0.333333333,17.86666667,10.8
1372761824,2,5851.9989,263.3399505,4.5,8388608,520091.2,0,0.533333333,3.133333333,10.26666667
1372762124,2,5851.9989,0,0,8388608,167770.4,0,0.2,0,0
1372762424,2,5851.9989,0,0,8388608,83884,0,0.2,0,0
1372762724,2,5851.9989,0,0,8388608,50330.4,0,0.933333333,0,0.066666667
1372763024,2,5851.9989,0,0,8388608,0,0,0.266666667,0,0
1372763324,2,5851.9989,0,0,8388608,0,0,0.266666667,0,0
1372763624,2,5851.9989,0,0,8388608,55922.66667,0,0.266666667,0,0
1372763924,2,5851.9989,0,0,8388608,50330.4,0,0.333333333,0,0
1372764224,2,5851.9989,19.506663,0.333333333,8388608,195732.5333,0.066666667,0.533333333,0,0
1372764524,2,5851.9989,0,0,8388608,201325.6,0,0.866666667,0,0.066666667
1372764824,2,5851.9989,0,0,8388608,0,0,0.266666667,0,0
1372765124,2,5851.9989,0,0,8388608,61514.93333,0,0.333333333,0,0
1372765424,2,5851.9989,341.3666025,5.833333333,8388608,296395.4667,0.533333333,13.86666667,7.6,20.6
1372765724,2,5851.9989,81.9279846,1.4,8388608,704641.6,0,0.466666667,0.6,3.466666667
1372766024,2,5851.9989,0,0,8388608,100662.4,0,0.266666667,0,0
1372766324,2,5851.9989,0,0,8388608,83884,0,0.2,0,0
1372766624,2,5851.9989,0,0,8388608,67107.2,0,0.866666667,0,0
1372766924,2,5851.9989,17.06833013,0.291666667,8388608,0,0,0.545454545,0,0
1372767224,2,5851.9989,1.9506663,0.033333333,8388608,0,0,0.2,0,0
1372767524,2,5851.9989,0,0,8388608,5592.266667,0,0.2,0,0
1372767824,2,5851.9989,0,0,8388608,67107.2,0,0.2,0,0
1372768124,2,5851.9989,5.8519989,0.1,8388608,576016.2667,0,0.6,0,0
1372768424,2,5851.9989,255.5372853,4.366666667,8388608,262841.8667,0.066666667,1.2,6.133333333,21.06666667
1372768724,2,5851.9989,0,0,8388608,285210.4,0,0.333333333,0,0
1372769024,2,5851.9989,0,0,8388608,67108,0,0.8,0,0.066666667
1372769324,2,5851.9989,0,0,8388608,16776.8,0.066666667,0.466666667,0,0
1372769624,2,5851.9989,0,0,8388608,145401.0667,0,0.266666667,0,0
1372769924,2,5851.9989,13.6546641,0.233333333,8388608,83884.8,0,0.266666667,0,0
1372770224,2,5851.9989,5.8519989,0.1,8388608,44739.2,0,0.533333333,0.4,0.266666667
1372770524,2,5851.9989,177.5106333,3.033333333,8388608,1112886.933,284.1333333,47.93333333,0,0.466666667
1372770824,2,5851.9989,0,0,8388608,352320,0,3.666666667,0,0
1372771124,2,5851.9989,5.8519989,0.1,8388608,279619.2,32.4,4.2,0,0
1372771424,2,5851.9989,0,0,8388608,100662.4,0,0.533333333,0,0
1372771724,2,5851.9989,0,0,8388608,0,0.066666667,0.933333333,0,0
1372772024,2,5851.9989,0,0,8388608,33553.6,0,0.266666667,0,0
1372772324,2,5851.9989,0,0,8388608,89477.06667,0,3.666666667,0,0
1372772624,2,5851.9989,15.6053304,0.266666667,8388608,67108.26667,0,0.4,0,0
1372772924,2,5851.9989,1.9506663,0.033333333,8388608,212510.6667,0,0.2,0,0
1372773224,2,5851.9989,0,0,8388608,44738.13333,0,0.2,0,0
1372773524,2,5851.9989,0,0,8388608,0,0,0.266666667,0,0
1372773824,2,5851.9989,0,0,8388608,0,0,0.2,0,0
1372774124,2,5851.9989,0,0,8388608,0,0,0.2,0,0
1372774424,2,5851.9989,0,0,8388608,16776.8,0,0.2,0,0
1372774724,2,5851.9989,0,0,8388608,0,0,0.2,0,0
1372775024,2,5851.9989,0,0,8388608,162178.4,0,0.2,0,0
1372775324,2,5851.9989,0,0,8388608,100661.6,0,0.2,0,0
1372775624,2,5851.9989,11.7039978,0.2,8388608,55923.46667,0,0.666666667,0.066666667,0.066666667
1372775924,2,5851.9989,0,0,8388608,33553.6,0,0.2,0,0
1372776224,2,5851.9989,0,0,8388608,33553.6,0,0.2,0,0
1372776524,2,5851.9989,552.0385629,9.433333333,8388608,251656.8,2,180.2,213.2,251.6
1372776824,2,5851.9989,877.799835,15,8388608,1996487.2,0,60.86666667,133.9333333,105.7333333
1372777125,2,5851.9989,1330.354417,22.73333333,8388608,1481984.267,0.133333333,354.4666667,445.4,474.2666667
1372777425,2,5851.9989,2024.791619,34.6,8388608,2941603.2,0.2,461.9333333,663.4666667,634.5333333
1372777725,2,5851.9989,1966.27163,33.6,8388608,2639613.6,0.2,416.7333333,577.7333333,561.6
1372778025,2,5851.9989,1950.6663,33.33333333,8388608,2717907.467,0,381.1333333,549.9333333,523.6666667
1372778325,2,5851.9989,1020.198475,17.43333333,8388608,2634022.133,0,0.666666667,36.66666667,43.86666667
1372778625,2,5851.9989,706.1412006,12.06666667,8388608,1426060.533,0,0.733333333,13.93333333,27.26666667
1372778925,2,5851.9989,692.4865365,11.83333333,8388608,1096108.8,0,0.733333333,18.53333333,39.6
1372779225,2,5851.9989,667.1278746,11.4,8388608,995445.8667,0,0.8,45.93333333,44.2
1372779525,2,5851.9989,563.7425607,9.633333333,8388608,866820.8,0,0.8,10.6,29.6
1372779825,2,5851.9989,388.1825937,6.633333333,8388608,536869.3333,0,0.533333333,9.133333333,23.53333333
1372780125,2,5851.9989,390.13326,6.666666667,8388608,508906.4,0,0.666666667,9.133333333,23.6
1372780425,2,5851.9989,394.0345926,6.733333333,8388608,425021.0667,0,0.666666667,9.133333333,23.6
1372780725,2,5851.9989,395.9852589,6.766666667,8388608,452984,0,0.533333333,8.733333333,23
1372781025,2,5851.9989,395.9852589,6.766666667,8388608,659901.8667,0,0.733333333,8.866666667,21.93333333
1372781325,2,5851.9989,397.9359252,6.8,8388608,503314.4,0.066666667,1.2,8.8,21.93333333
1372781625,2,5851.9989,394.0345926,6.733333333,8388608,576016.8,0,0.533333333,8.466666667,21.8
1372781925,2,5851.9989,405.7385904,6.933333333,8388608,626348.5333,0,0.466666667,8.533333333,23.33333333
1372782225,2,5851.9989,403.7879241,6.9,8388608,654309.8667,0,0.666666667,9.133333333,23.6
1372782525,2,5851.9989,401.8372578,6.866666667,8388608,525684.8,0,0.533333333,9.266666667,23.53333333
1372782825,2,5851.9989,395.9852589,6.766666667,8388608,581608,0,0.533333333,9.066666667,23.6
1372783125,2,5851.9989,388.1825937,6.633333333,8388608,525684.8,0,0.733333333,9.133333333,23.53333333
1372783425,2,5851.9989,395.9852589,6.766666667,8388608,648717.8667,0.133333333,0.533333333,9.133333333,23.53333333
1372783725,2,5851.9989,395.9852589,6.766666667,8388608,704640.8,0.066666667,1.733333333,9.266666667,23.66666667
1372784025,2,5851.9989,415.4919219,7.1,8388608,514500,0,0.533333333,9.2,23.66666667
1372784325,2,5851.9989,392.0839263,6.7,8388608,469760.5333,0,0.6,9.133333333,23.6
1372784625,2,5851.9989,390.13326,6.666666667,8388608,531276.8,0,0.533333333,9.133333333,23.53333333
1372784925,2,5851.9989,390.13326,6.666666667,8388608,671086.9333,0,0.533333333,9.133333333,23.73333333
1372785225,2,5851.9989,399.8865915,6.833333333,8388608,559238.9333,0,0.733333333,9.133333333,23.6
1372785525,2,5851.9989,390.13326,6.666666667,8388608,598385.3333,0,0.533333333,8.8,22.8
1372785825,2,5851.9989,390.13326,6.666666667,8388608,503316,0,0.6,8.733333333,21.8
1372786126,2,5851.9989,390.13326,6.666666667,8388608,352320.5333,0,0.666666667,8.733333333,21.86666667
1372786426,2,5851.9989,395.9852589,6.766666667,8388608,603978.6667,0,0.533333333,8,21.86666667
1372786726,2,5851.9989,397.9359252,6.8,8388608,503316,0.066666667,0.933333333,9.133333333,23.6
1372787026,2,5851.9989,444.7519164,7.6,8388608,850044,0,0.666666667,11,28.66666667
1372787326,2,5851.9989,655.4238768,11.2,8388608,609571.2,0,0.6,29.26666667,42.93333333
1372787626,2,5851.9989,407.6892567,6.966666667,8388608,799712.2667,0,0.533333333,8.8,21.8
1372787926,2,5851.9989,431.0972523,7.366666667,8388608,542461.3333,0,0.6,8.466666667,23.26666667
1372788226,2,5851.9989,454.5052479,7.766666667,8388608,699048.8,0,0.866666667,11.46666667,30
1372788526,2,5851.9989,392.0839263,6.7,8388608,626348.8,0,0.533333333,8.8,21.93333333
1372788826,2,5851.9989,392.0839263,6.7,8388608,833266.6667,0,0.6,8.733333333,21.86666667
1372789126,2,5851.9989,399.8865915,6.833333333,8388608,704641.6,0,0.533333333,8.4,23.2
1372789426,2,5851.9989,397.9359252,6.8,8388608,866820.8,0,0.533333333,9.133333333,23.53333333
1372789726,2,5851.9989,403.7879241,6.9,8388608,861228.8,0,0.533333333,9.133333333,23.53333333
1372790026,2,5851.9989,399.8865915,6.833333333,8388608,822081.6,0,0.6,9.066666667,23.6
1372790326,2,5851.9989,392.0839263,6.7,8388608,743788,0,0.666666667,9.066666667,23.53333333
1372790626,2,5851.9989,394.0345926,6.733333333,8388608,609571.2,0,1.2,9.266666667,23.66666667
1372790926,2,5851.9989,392.0839263,6.7,8388608,620755.2,0,0.666666667,9.266666667,23.6
1372791226,2,5851.9989,431.0972523,7.366666667,8388608,615163.4667,0,0.733333333,10.13333333,27.13333333
1372791526,2,5851.9989,388.1825937,6.633333333,8388608,520092,0,0.6,9.066666667,23.53333333
1372791826,2,5851.9989,390.13326,6.666666667,8388608,592793.3333,0,0.8,9.133333333,23.6
1372792126,2,5851.9989,392.0839263,6.7,8388608,665495.2,0,1.266666667,9.266666667,23.8
1372792426,2,5851.9989,403.7879241,6.9,8388608,665493.8667,0,0.6,9.133333333,23.66666667
1372792726,2,5851.9989,397.9359252,6.8,8388608,536868.8,0,0.533333333,8.8,23.33333333
1372793026,2,5851.9989,390.13326,6.666666667,8388608,503314.4,0,0.733333333,8.866666667,22.2
1372793326,2,5851.9989,392.0839263,6.7,8388608,402651.7333,0,0.533333333,8.8,21.86666667
1372793626,2,5851.9989,392.0839263,6.7,8388608,503316,0,0.6,8.8,21.6
1372793926,2,5851.9989,401.8372578,6.866666667,8388608,520092.2667,0,0.666666667,8.333333333,22.86666667
1372794226,2,5851.9989,403.7879241,6.9,8388608,559238.9333,0,0.533333333,9.133333333,23.6
1372794526,2,5851.9989,413.5412556,7.066666667,8388608,648717.6,0,0.533333333,9.2,23.6
1372794827,2,5851.9989,399.8865915,6.833333333,8388608,598385.8667,0,0.533333333,9.066666667,23.53333333
1372795127,2,5851.9989,399.8865915,6.833333333,8388608,721418.1333,0,0.666666667,9.266666667,23.46666667
1372795427,2,5851.9989,401.8372578,6.866666667,8388608,508907.4667,0,1.2,8.933333333,23.46666667
1372795727,2,5851.9989,397.9359252,6.8,8388608,637532.8,0,0.6,9.066666667,23.6
1372796027,2,5851.9989,403.7879241,6.9,8388608,553646.4,0,0.6,9.133333333,23.66666667
1372796327,2,5851.9989,397.9359252,6.8,8388608,782934.4,0,0.533333333,9.066666667,23.53333333
1372796627,2,5851.9989,395.9852589,6.766666667,8388608,1084923.733,0,0.533333333,9.133333333,23.66666667
1372796927,2,5851.9989,397.9359252,6.8,8388608,782935.4667,0.066666667,1.333333333,9.266666667,23.73333333
1372797227,2,5851.9989,401.8372578,6.866666667,8388608,536869.3333,0,0.533333333,9.133333333,23.6
1372797527,2,5851.9989,399.8865915,6.833333333,8388608,542461.8667,0,0.6,8.8,22.93333333
1372797827,2,5851.9989,395.9852589,6.766666667,8388608,581608.8,0,0.6,8.666666667,21.73333333
